4.0023e+06,82,4.3827e+07,28316,2.1041e+07,2.2756e+07,1544.4,82.873
3.0999e+06,77,2.8122e+07,22350,1.2817e+07,1.5281e+07,1789.7,145.05
5.6748e+06,96,6.2019e+07,42372,3.3705e+07,2.8269e+07,2885.4,121.12
2.8309e+06,76,2.8095e+07,20864,1.323e+07,1.4843e+07,860.12,131.43
3.929e+06,83,3.6707e+07,29220,1.7968e+07,1.8708e+07,1688.2,64.602
1.8939e+06,81,1.5299e+07,9658.7,7.6665e+06,7.6211e+06,299.5,1178.6
3.9946e+06,83,3.991e+07,29550,1.9333e+07,2.0544e+07,2719,43.63
3.7908e+06,82,3.5591e+07,28399,1.5793e+07,1.9767e+07,2619.7,97.231
3.9101e+06,82,3.5898e+07,29265,1.9534e+07,1.6333e+07,610.49,237.65
2.7455e+06,76,3.0523e+07,20386,1.4822e+07,1.5679e+07,1347.4,91.737
1.9671e+06,78,1.6388e+07,10107,8.3129e+06,8.0629e+06,809.03,1072.4
3.738e+06,80,3.8042e+07,26994,2.0475e+07,1.7539e+07,820.78,214.74
4.9918e+06,89,5.05e+07,36632,2.1194e+07,2.9268e+07,1466.3,253.84
2.844e+06,76,2.673e+07,20664,1.2316e+07,1.4392e+07,703.23,114.27
3.3964e+06,79,3.3182e+07,25403,1.4935e+07,1.8219e+07,2387.6,90.638
5.4488e+06,92,5.5936e+07,40361,3.203e+07,2.3864e+07,599.54,623.55
5.1409e+06,90,4.5749e+07,38025,2.4467e+07,2.1241e+07,2946.5,541.3
5.3515e+06,92,5.3699e+07,39773,2.6126e+07,2.753e+07,3727.9,468.47
5.7372e+06,96,6.4043e+07,42141,3.1942e+07,3.2057e+07,934.65,87.62
2.4024e+06,74,2.3802e+07,13529,1.1623e+07,1.2164e+07,1032.3,63.526
1.241e+06,97,1.107e+07,6339.7,5.593e+06,5.4695e+06,119.12,1319.6
1.7949e+06,83,1.6429e+07,9080.6,7.884e+06,8.5336e+06,1014.3,1000
1.6166e+06,90,1.4779e+07,8090.5,6.4902e+06,8.2789e+06,1000.4,1171.7
4.4497e+06,86,4.0874e+07,32754,1.9768e+07,2.1071e+07,1764.3,138.86
1.0785e+06,100,1.0103e+07,6093.2,5.3367e+06,4.76e+06,59.486,356.75
5.0104e+06,89,4.7019e+07,36209,2.66e+07,2.0382e+07,1114.7,92.188
2.2424e+06,75,2.1323e+07,11727,9.5263e+06,1.1784e+07,1013.1,97.445
5.5499e+06,94,4.8867e+07,40799,2.4738e+07,2.4086e+07,2334.3,160.82
2.3377e+06,75,2.0063e+07,11846,9.4721e+06,1.0578e+07,830.22,235.36
5.7623e+06,96,4.0046e+07,42767,2e+07,2e+07,2689.6,1000
2.7599e+06,76,2.6402e+07,20679,1.4793e+07,1.1587e+07,294.47,205.32
4.9664e+06,88,5.6373e+07,36786,2.8506e+07,2.7827e+07,1792.6,609.7
1.4712e+06,93,1.2343e+07,8005.2,5.9248e+06,6.4089e+06,472.77,983.34
4.3382e+06,85,4.5664e+07,31607,2.1129e+07,2.4503e+07,943.84,81.064
2.3479e+06,74,2.0057e+07,12222,1.0328e+07,9.7166e+06,286.68,246.45
5.0297e+06,90,4.9736e+07,36685,2.1094e+07,2.8604e+07,1464.2,116.1
5.4287e+06,94,4.7984e+07,40669,2.5378e+07,2.2562e+07,3017.7,35.353
1.1139e+06,99,9.4033e+06,7531.1,4.8098e+06,4.585e+06,258.33,639.04
4.3344e+06,84,3.8723e+07,32038,1.8239e+07,2.0448e+07,2734.6,341.97
4.5902e+06,86,4.6243e+07,33588,2.4912e+07,2.1294e+07,2932.5,132.69
3.1561e+06,77,3.4909e+07,22934,1.7256e+07,1.7629e+07,930.68,90.245
1.9148e+06,80,1.7393e+07,9788.2,7.9365e+06,9.444e+06,1321.5,1829
4.8224e+06,89,5.0503e+07,35937,2.8312e+07,2.2153e+07,1236.3,156.23
1.7986e+06,84,1.501e+07,9054.3,7.4162e+06,7.5834e+06,825.65,783.62
2.9793e+06,77,2.7328e+07,22172,1.3041e+07,1.4264e+07,881.2,186.23
5.4013e+06,94,5.5068e+07,40195,2.7757e+07,2.727e+07,1688,14.087
5.4815e+06,93,6.1292e+07,40172,3.0707e+07,3.0542e+07,3347.4,94.83
3.458e+06,79,3.4468e+07,25807,1.7622e+07,1.6818e+07,1483.7,341.17
2.7485e+06,75,2.4759e+07,20176,1.116e+07,1.3577e+07,1319.9,208.65
2.7038e+06,75,2.5941e+07,19318,1.45e+07,1.1421e+07,714.59,282.53
4.9022e+06,88,5.2133e+07,36169,2.6658e+07,2.5438e+07,717.82,387.51
5.5603e+06,94,6.1389e+07,40937,2.9249e+07,3.2097e+07,2224.1,175.67
5.5315e+06,95,5.2633e+07,41063,2.4303e+07,2.8286e+07,3053.5,31.032
2.8892e+06,76,2.9271e+07,20621,1.3611e+07,1.5638e+07,984.42,26.111
4.7674e+06,88,4.6924e+07,35226,2.7684e+07,1.9204e+07,839.14,38.805
3.2269e+06,78,3.4737e+07,23244,1.5915e+07,1.8798e+07,675.89,65.238
4.4723e+06,85,4.3302e+07,32863,2.3192e+07,2.0076e+07,1957.9,211.42
4.7325e+06,88,5.0846e+07,35445,2.5774e+07,2.5034e+07,1740.5,300.32
1.7555e+06,84,1.5325e+07,9201.8,7.0249e+06,8.2882e+06,924.83,1333.8
4.3345e+06,85,3.9526e+07,32459,1.9284e+07,2.0207e+07,2103.2,230.34
1.7117e+06,86,1.4775e+07,8625,7.6341e+06,7.1302e+06,1000,1000
4.3655e+06,84,4.1132e+07,32198,1.8583e+07,2.2513e+07,3076.1,294.54
4.3241e+06,85,4.2588e+07,32405,2.0745e+07,2.1807e+07,2830,182.96
1.1091e+06,99,1.0326e+07,6630.3,5.3172e+06,5.0012e+06,207.64,750.7
2.5211e+06,75,2.227e+07,18830,1.156e+07,1.0691e+07,141.2,63.276
1.6183e+06,90,1.4663e+07,8197.4,6.692e+06,7.9617e+06,97.709,872.62
3.94e+06,83,4.4572e+07,29372,2.3401e+07,2.114e+07,2170.5,10.914
4.0676e+06,83,4.0034e+07,30167,2e+07,2e+07,2844.5,1000
4.9541e+06,89,5.3285e+07,36957,2.9307e+07,2.3937e+07,3651.5,261.4
4.5582e+06,87,4.9333e+07,33762,2.5271e+07,2.4025e+07,2993.4,77.667
5.7076e+06,96,5.6007e+07,42537,2.9968e+07,2.5992e+07,3620,48.613
3.4101e+06,79,3.4475e+07,25086,1.5871e+07,1.8579e+07,883.37,42.251
3.7224e+06,80,3.6613e+07,27142,1.6474e+07,2.0109e+07,2625.2,451.89
3.3478e+06,79,3.519e+07,24968,1.8035e+07,1.7128e+07,2239.7,146.38
4.4383e+06,86,4.5604e+07,32997,2.1813e+07,2.3757e+07,1237.5,101.42
1.8367e+06,82,1.7306e+07,9258,8.1407e+06,9.1531e+06,1207.3,1862.2
2.4511e+06,75,2.1055e+07,18122,1.0652e+07,1.0384e+07,1138.8,124.36
3.83e+06,82,3.2356e+07,28176,1.5433e+07,1.6892e+07,2737,82.884
3.003e+06,77,2.7261e+07,22460,1.4683e+07,1.2555e+07,1284,293.64
1.5562e+06,91,1.334e+07,7991.8,6.6772e+06,6.653e+06,827.47,1120
5.2453e+06,91,5.4274e+07,38281,2.5348e+07,2.8886e+07,2307.9,49.169
3.3878e+06,79,2.8429e+07,24877,1.3652e+07,1.475e+07,1192,103.48
2.9173e+06,76,2.957e+07,21600,1.4298e+07,1.5248e+07,1413.6,215.1
2.0885e+06,76,2.1077e+07,10492,9.9794e+06,1.1086e+07,1294.3,186.72
3.8767e+06,81,4.0003e+07,27011,1.7214e+07,2.2759e+07,2881.1,16.183
3.3525e+06,78,3.2116e+07,24419,1.4552e+07,1.7538e+07,1232.6,409.32
3.5285e+06,80,3.1156e+07,25685,1.6621e+07,1.4508e+07,527.54,81.126
3.5375e+06,80,2.9102e+07,26461,1.4512e+07,1.4562e+07,605.3,206.95
2.6174e+06,75,2.8728e+07,19055,1.5243e+07,1.3466e+07,488.07,105.13
1.5609e+06,91,1.3278e+07,8030,6.6302e+06,6.6373e+06,592.91,1883.6
2.572e+06,75,2.5523e+07,19058,1.0831e+07,1.467e+07,1865.1,193.05
1.3294e+06,97,1.1155e+07,7440.3,5.678e+06,5.4684e+06,110.72,1347.1
